ticker,name,exchange
sale,retailmenot inc.,nasdaq
salm,salem communications corp.,nasdaq
samg,silvercrest asset management gr,nasdaq
sanm,sanmina-sci corp.,nasdaq
sanw,s&w seed company,nasdaq
sanwz,s&w seed company,nasdaq
sape,sapient corp.,nasdaq
sasr,sandy spring bancorp,nasdaq
sats,echostar corp.,nasdaq
save,spirit airlines inc.,nasdaq
sbac,sba communications corp.,nasdaq
sbbx,sussex bancorp,nasdaq
sbcf,seacoast banking corporation of florida,nasdaq
sbfg,sb financial group inc.,nasdaq
sbgi,sinclair broadcast group,nasdaq
sblk,star bulk carriers,nasdaq
sbny,signature bank,nasdaq
sbnyw,signature bank,nasdaq
sbra,sabra healthcare reit,nasdaq
sbrap,sabra,nasdaq
sbsa,spanish broadcasting system,nasdaq
sbsi,southside bancshares,nasdaq
sbux,starbucks corp.,nasdaq
scbt,scbt financial corp.,nasdaq
schl,scholastic corp.,nasdaq
schn,schnitzer steel industries,nasdaq
scln,sciclone pharmaceuticals,nasdaq
scmp,sucampo pharmaceuticals,nasdaq
scok,sinocoking coal and coke chemical,nasdaq
scon,superconductor technologies inc.,nasdaq
scor,comscore,nasdaq
scsc,scansource,nasdaq
scss,select comfort corp.,nasdaq
scty,solarcity corporation,nasdaq
scvl,shoe carnival,nasdaq
seac,seachange international,nasdaq
seed,origin agritech limited,nasdaq
seic,sei investments company,nasdaq
senea,seneca foods,nasdaq
seneb,seneca foods,nasdaq
sev,sevcon inc,nasdaq
sfbc,sound financial inc,nasdaq
sfly,shutterfly,nasdaq
sfm,sprouts farmers market inc.,nasdaq
sfnc,simmons first national corp.,nasdaq
sfst,southern first bancshares,nasdaq
sgc,superior uniform group,nasdaq
sgen,seattle genetics,nasdaq
sgi,silicon graphics international corp,nasdaq
sgma,sigmatron international,nasdaq
sgmo,sangamo biosciences,nasdaq
sgms,scientific games corp,nasdaq
sgnt,sagent pharmaceuticals inc.,nasdaq
sgoc,sgoco group ltd,nasdaq
sgrp,spar group,nasdaq
sgyp,synergy pharmaceuticals inc.,nasdaq
sgypw,synergy pharmaceuticals inc.,nasdaq
shbi,shore bancshares inc,nasdaq
shen,shenandoah telecommunications co,nasdaq
shfl,shuffle master,nasdaq
ship,seanergy maritime holdings corp,nasdaq
shld,sears holdings corp.,nasdaq
shlm,a. schulman,nasdaq
shlo,shiloh industries,nasdaq
shoo,steven madden,nasdaq
shor,shoretel,nasdaq
shos,sears hometown and outlet store,nasdaq
shpg,shire plc american depositary shares,nasdaq
sial,sigma-aldrich corp.,nasdaq
sibc,state investors bancorp inc.,nasdaq
sieb,siebert financial,nasdaq
sifi,si financial group,nasdaq
sify,sify technologies limited,nasdaq
siga,siga technologies inc.,nasdaq
sigi,selective insurance group,nasdaq
sigm,sigma designs,nasdaq
silc,silicom ltd,nasdaq
simg,silicon image,nasdaq
simo,silicon motion technology corp.,nasdaq
sina,sina corp.,nasdaq
sino,sino-global shipping america,nasdaq
siri,sirius xm radio inc.,nasdaq
siro,sirona dental systems,nasdaq
sivb,svb financial group,nasdaq
sivbo,svb financial group,nasdaq
skbi,skystar bio-pharmaceutical company,nasdaq
skul,skullcandy inc.,nasdaq
skyw,skywest,nasdaq
skyy,ise cloud computing index first trust,nasdaq
slab,silicon laboratories,nasdaq
slgn,silgan holdings,nasdaq
slm,slm corp.,nasdaq
slmap,slm 6.97 cum pfd a,nasdaq
slmbp,slm corp pfd b,nasdaq
slp,simulations plus,nasdaq
slrc,solar capital ltd,nasdaq
sltc,selectica,nasdaq
sltm,solta medical inc,nasdaq
slvo,credit suisse ag,nasdaq
slxp,salix pharmaceuticals,nasdaq
smbc,southern missouri bancorp,nasdaq
smci,super micro computer,nasdaq
smed,sharps compliance corp,nasdaq
smit,schmitt industries,nasdaq
smmf,summit financial group,nasdaq
smpl,kaiser federal financial group,nasdaq
smrt,stein mart,nasdaq
smsi,smith micro software,nasdaq
smt,smart technologies inc.,nasdaq
smtc,semtech corp.,nasdaq
smtx,smtc corp.,nasdaq
snak,inventure foods,nasdaq
snbc,sun bancorp,nasdaq
sncr,synchronoss technologies,nasdaq
sndk,sandisk corp.,nasdaq
snfca,security national financial corp.,nasdaq
snhy,sun hydraulics corp.,nasdaq
snmx,senomyx,nasdaq
snps,synopsys,nasdaq
snss,sunesis pharmaceuticals,nasdaq
snta,synta pharmaceuticals,nasdaq
snts,santarus,nasdaq
socb,southcoast financial corp.,nasdaq
socl,g-x social media index etf,nasdaq
soda,sodastream international ltd,nasdaq
sofo,sonic foundry,nasdaq
soho,sotherly hotels inc.,nasdaq
sohu,sohu.com inc.,nasdaq
sona,southern national bancorp of virginia,nasdaq
sonc,sonic,nasdaq
sons,sonus networks,nasdaq
sorl,sorl auto parts,nasdaq
soxx,phlx sox semiconductor sector ishares,nasdaq
span,span-america medical systems,nasdaq
spar,spartan motors,nasdaq
spbc,sp bancorp,nasdaq
spcha,sport chalet,nasdaq
spchb,sport chalet,nasdaq
spex,spherix inc.,nasdaq
sphs,sophiris bio inc.,nasdaq
spil,siliconware precision industries company,nasdaq
splk,splunk inc.,nasdaq
spls,staples,nasdaq
spnc,the spectranetics corp.,nasdaq
spns,sapiens international corporation n.v.,nasdaq
sppi,spectrum pharmaceuticals,nasdaq
sppr,supertel hospitality,nasdaq
sppro,supertel hospitality,nasdaq
spprp,supertel hospitality,nasdaq
sprd,spreadtrum communications,nasdaq
spro,smartpros ltd,nasdaq
sprt,support.com,nasdaq
spsc,sps commerce,nasdaq
sptn,spartan stores,nasdaq
spu,skypeople fruit juice,nasdaq
spwr,sunpower corp.,nasdaq
sqi,sciquest,nasdaq
sqnm,sequenom,nasdaq
sqqq,ultrapro short qqq proshares,nasdaq
srce,1st source corp.,nasdaq
srcl,stericycle,nasdaq
srdx,surmodics,nasdaq
srev,servicesource international in,nasdaq
srpt,sarepta therapeutics inc,nasdaq
ssbi,summit state bank,nasdaq
ssfn,stewardship financial corp,nasdaq
ssh,sunshine heart inc,nasdaq
ssnc,ss&c technologies holdings,nasdaq
ssri,silver standard resources inc,nasdaq
ssys,stratasys,nasdaq
staa,staar surgical company,nasdaq
stan,standard parking corp.,nasdaq
stb,student transn inc,nasdaq
stba,s&t bancorp,nasdaq
stbz,state bank finl corp,nasdaq
stck,stock building supply holdings,nasdaq
stec,stec,nasdaq
stei,stewart enterprises,nasdaq
stel,stellarone corp.,nasdaq
stem,stemcells,nasdaq
stfc,state auto financial corp.,nasdaq
stkl,sunopta,nasdaq
stld,steel dynamics,nasdaq
stly,stanley furniture company,nasdaq
stml,stemline therapeutics inc.,nasdaq
stmp,stamps.com inc.,nasdaq
stnd,standard financial,nasdaq
stnr,steiner leisure limited,nasdaq
stra,strayer education,nasdaq
strl,sterling construction company inc,nasdaq
strm,streamline health solutions,nasdaq
strn,sutron corp.,nasdaq
strs,stratus properties,nasdaq
strt,strattec security corp.,nasdaq
strza,starz series a liberty capital,nasdaq
strzb,starz series b liberty capital,nasdaq
stsa,sterling financial corp.,nasdaq
stsi,star scientific,nasdaq
stx,seagate technology.,nasdaq
stxs,stereotaxis,nasdaq
subk,suffolk bancorp,nasdaq
sumr,summer infant,nasdaq
suns,solar senior capital ltd.,nasdaq
supn,supernus pharmaceuticals inc.,nasdaq
supx,supertex,nasdaq
surg,synergetics usa,nasdaq
susq,susquehanna bancshares,nasdaq
sutr,sutor technology group limited,nasdaq
sva,sinovac biotech,nasdaq
svbi,severn bancorp inc,nasdaq
svnt,savient pharmaceuticals inc,nasdaq
svvc,firsthand technology value fund,nasdaq
swhc,smith & wesson holding corp.,nasdaq
swir,sierra wireless,nasdaq
swks,skyworks solutions,nasdaq
swsh,swisher hygiene,nasdaq
sybt,s.y. bancorp,nasdaq
sybtp,s.y. bancorp,nasdaq
syke,sykes enterprises inc.,nasdaq
symc,symantec corp.,nasdaq
symm,symmetricom,nasdaq
symx,synthesis energy systems,nasdaq
syna,synaptics inc.,nasdaq
sync,synacor inc.,nasdaq
synl,synalloy corp.,nasdaq
synm,syntroleum corp.,nasdaq
synt,syntel,nasdaq
sypr,sypris solutions,nasdaq
syut,synutra international,nasdaq
szym,solazyme inc,nasdaq
tact,transact technologies inc.,nasdaq
tait,taitron components inc.,nasdaq
tasr,taser international,nasdaq
tast,carrols restaurant group,nasdaq
tatt,tat technologies ltd,nasdaq
tax,jth holding inc,nasdaq
taxi,medallion financial,nasdaq
tayc,taylor capital group,nasdaq
tayco,taylor cap group inc,nasdaq
taycp,taylor capital group,nasdaq
tayd,taylor devices,nasdaq
tbac,tandy brands accessories,nasdaq
tbbk,the bancorp,nasdaq
tbnk,territorial bancorp inc.,nasdaq
tbow,trunkbow international holdings ltd,nasdaq
tcbi,texas capital bancshares,nasdaq
tcbil,texas capital bancshares inc.,nasdaq
tcbip,texas capital,nasdaq
tcbk,trico bancshares,nasdaq
tcco,technical communications corp.,nasdaq
tcpc,tcp capital corp.,nasdaq
tcrd,thl credit,nasdaq
tdiv,first trust exchange-traded fun,nasdaq
tear,tearlab corp.,nasdaq
tecd,tech data corp.,nasdaq
tech,techne corp.,nasdaq
tecua,tecumseh products company,nasdaq
tecub,tecumseh products company,nasdaq
telk,telik,nasdaq
teso,tesco corp.,nasdaq
tess,tessco technologies inc.,nasdaq
tfco,tufco technologies,nasdaq
tfm,the fresh market,nasdaq
tfsl,tfs financial corp.,nasdaq
tga,transglobe energy corp,nasdaq
tge,tgc industries,nasdaq
tgtx,tg therapeutics,nasdaq
thff,first financial corporation indiana,nasdaq
thld,threshold pharmaceuticals,nasdaq
thor,thoratec corp.,nasdaq
thrd,tf financial corp.,nasdaq
thrm,amerigon incorporated,nasdaq
thrx,theravance,nasdaq
thst,truett-hurst inc.,nasdaq
thti,tht heat transfer technology,nasdaq
tibx,tibco software,nasdaq
ticc,ticc capital,nasdaq
tigr,tigerlogic corp.,nasdaq
tile,interface,nasdaq
tiny,harris & harris group,nasdaq
tipt,tiptree financial inc.,nasdaq
tisa,top image systems,nasdaq
titn,titan machinery inc.,nasdaq
tivo,tivo inc.,nasdaq
tkmr,tekmira pharmaceuticals corp,nasdaq
tlab,tellabs,nasdaq
tlf,tandy leather factory,nasdaq
tmng,the management network group,nasdaq
tnav,telenav,nasdaq
tngo,tangoe inc.,nasdaq
tnxp,tonix pharm hldg cor,nasdaq
tofc,tower financial corp.,nasdaq
tops,top ships inc.,nasdaq
torm,tor minerals international inc,nasdaq
town,towne bank,nasdaq
tqnt,triquint semiconductor,nasdaq
tqqq,ultrapro qqq proshares,nasdaq
trak,dealertrack holdings,nasdaq
trcb,two river bancorp,nasdaq
tree,tree.com,nasdaq
trgt,targacept,nasdaq
trib,trinity biotech plc,nasdaq
trip,tripadvisor inc.,nasdaq
trit,tri-tech holding inc.,nasdaq
trlg,true religion apparel,nasdaq
trmb,trimble navigation limited,nasdaq
trmk,trustmark corp.,nasdaq
trns,transcat,nasdaq
trnx,tornier n.v.,nasdaq
trov,trovagene inc,nasdaq
trovu,trovagene inc.,nasdaq
trovw,trovagene inc.,nasdaq
trow,t. rowe price group,nasdaq
trs,trimas corp.,nasdaq
trst,trustco bank corp ny,nasdaq
tsbk,timberland bancorp,nasdaq
tsc,tristate capital holdings inc.,nasdaq
tsco,tractor supply company,nasdaq
tsem,tower semiconductor ltd,nasdaq
tsla,tesla motors,nasdaq
tspt,transcept pharmaceuticals,nasdaq
tsra,tessera technologies,nasdaq
tsre,trade street residential inc,nasdaq
tsri,tsr,nasdaq
tsro,tesaro inc.,nasdaq
tsrx,trius therapeutics,nasdaq
tst,thestreet.com,nasdaq
tsys,telecommunication systems,nasdaq
ttec,teletech holdings,nasdaq
ttek,tetra tech,nasdaq
ttgt,techtarget,nasdaq
tthi,transition therapeutics,nasdaq
ttmi,ttm technologies,nasdaq
ttph,tetraphase pharmaceuticals inc,nasdaq
tts,tile shop holdings inc.,nasdaq
ttwo,take-two interactive software,nasdaq
tues,tuesday morning,nasdaq
twer,towerstream corp.,nasdaq
twgp,tower group,nasdaq
twin,twin disc inc.,nasdaq
twmc,trans world entertainment,nasdaq
twtc,tw telecom inc.,nasdaq
txcc,transwitch corp.,nasdaq
txn,texas instruments inc.,nasdaq
txrh,texas roadhouse,nasdaq
type,monotype imaging holdings inc.,nasdaq
tzoo,travelzoo inc,nasdaq
uacl,universal truckload services,nasdaq
ubcp,united bancorp,nasdaq
ubfo,united security bancshares,nasdaq
ubic,ubic inc.,nasdaq
ubnk,united financial bancorp,nasdaq
ubnt,ubiquiti networks inc.,nasdaq
uboh,united bancshares,nasdaq
ubps,universal business payment solu,nasdaq
ubsh,union first market bankshares corp.,nasdaq
ubsi,united bankshares,nasdaq
ucba,united community bancorp,nasdaq
ucbi,united community banks,nasdaq
ucfc,united community financial,nasdaq
uctt,ultra clean holdings,nasdaq
ueic,universal electronics inc.,nasdaq
ueps,net 1 ueps technologies,nasdaq
ufcs,united fire group inc.,nasdaq
ufpi,universal forest products,nasdaq
ufpt,ufp technologies,nasdaq
ug,united-guardian,nasdaq
uhal,amerco,nasdaq
uihc,united insurance hld,nasdaq
ulbi,ultralife corp.,nasdaq
ulta,ulta salon cosmetics & fragrance,nasdaq
ulti,the ultimate software group,nasdaq
ultr,ultrapetrol [bahamas] limited,nasdaq
umbf,umb financial corp.,nasdaq
umpq,umpqua holdings corp.,nasdaq
unam,unico american corp.,nasdaq
unb,union bankshares,nasdaq
unfi,united natural foods,nasdaq
unis,unilife corp.,nasdaq
untd,united online,nasdaq
untk,unitek global services,nasdaq
unty,unity bancorp,nasdaq
unxl,uni-pixel,nasdaq
upi,uroplasty,nasdaq
upip,unwired planet inc,nasdaq
urbn,urban outfitters,nasdaq
urre,uranium resources,nasdaq
usak,usa truck,nasdaq
usap,universal stainless & alloy products,nasdaq
usat,usa technologies,nasdaq
usatp,usa technologies,nasdaq
usatz,usa technologies,nasdaq
usbi,united security bancshares,nasdaq
uscr,u s concrete,nasdaq
useg,u.s. energy,nasdaq
uslm,united states lime & minerals,nasdaq
usmd,usmd holdings inc.,nasdaq
usmo,usa mobility,nasdaq
ustr,united stationers inc.,nasdaq
utek,ultratech,nasdaq
uthr,united therapeutics corp.,nasdaq
utiw,uti worldwide inc.,nasdaq
utmd,utah medical products,nasdaq
utsi,ustarcom holdings corp.,nasdaq
uvsp,univest corporation of pennsylvania,nasdaq
valu,value line,nasdaq
vasc,vascular solutions,nasdaq
vbfc,village bank and trust financial,nasdaq
vcbi,virginia commerce bancorp,nasdaq
vcit,interm-term corp bd idx etf vanguard,nasdaq
vclk,valueclick,nasdaq
vclt,long-term corp bond idx etf vanguard,nasdaq
vcsh,short-term corp bd idx etf vanguard,nasdaq
vdsi,vasco data security international,nasdaq
veco,veeco instruments inc.,nasdaq
velt,velti plc,nasdaq
vgit,interm-term govt bd idx etf vanguard,nasdaq
vglt,long-term govt bond idx etf vanguard,nasdaq
vgsh,short-term govt bd idx etf vanguard,nasdaq
via,viacom inc class a,nasdaq
viab,viacom inc cl b,nasdaq
vias,viasystems group,nasdaq
vicl,vical inc.,nasdaq
vicr,vicor corp.,nasdaq
vide,video display corp.,nasdaq
vifl,food technology service,nasdaq
vimc,vimicro international corp.,nasdaq
virc,virco manufacturing corp.,nasdaq
visn,visionchina media,nasdaq
vitc,vitacost.com inc.,nasdaq
vivo,meridian bioscience inc.,nasdaq
vlccf,knightsbridge tankers limited,nasdaq
vlgea,village super market,nasdaq
vltc,voltari corp.,nasdaq
vltr,volterra semiconductor corp.,nasdaq
vlyww,valley national bancorp,nasdaq
vmbs,mortgage backed securities etf vanguard,nasdaq
vnda,vanda pharmaceuticals inc.,nasdaq
vnet,21vianet group inc.,nasdaq
vnqi,global ex-us real estate etf vanguard,nasdaq
vnr,vanguard natural resources llc,nasdaq
vnrap,vanguard natural resources llc pfd.,nasdaq
vocs,vocus,nasdaq
vod,vodafone group plc,nasdaq
volc,volcano corp.,nasdaq
vone,russell 1000 index etf vanguard,nasdaq
vong,russell 1000 growth index etf vanguard,nasdaq
vonv,russell 1000 value index etf vanguard,nasdaq
voxx,audiovox corp.,nasdaq
vpfg,viewpoint financial group,nasdaq
vphm,viropharma inc.,nasdaq
vprt,vistaprint n.v.,nasdaq
vra,vera bradley,nasdaq
vrml,vermillion,nasdaq
vrng,vringo,nasdaq
vrngw,vringo inc. warrants 5 years,nasdaq
vrnm,verenium corp.,nasdaq
vrnt,verint systems inc.,nasdaq
vrsk,verisk analytics,nasdaq
vrsn,verisign,nasdaq
vrta,vestin realty mortgage i,nasdaq
vrtb,vestin realty mortgage ii,nasdaq
vrts,virtus investment partners,nasdaq
vrtu,virtusa corp.,nasdaq
vrtx,vertex pharmaceuticals inc.,nasdaq
vsat,viasat,nasdaq
vsbn,vsb bancorp inc. [ny],nasdaq
vsci,vision-sciences,nasdaq
vscp,virtualscopics,nasdaq
vsec,vse corp.,nasdaq
vstm,verastem inc.,nasdaq
vthr,russell 3000 index etf vanguard,nasdaq
vtip,vanguard short-term inflation-p,nasdaq
vtnc,vitran corp.,nasdaq
vtnr,vertex energy inc,nasdaq
vtss,vitesse semicond,nasdaq
vtus,ventrus biosciences,nasdaq
vtwg,russell 2000 growth index etf vanguard,nasdaq
vtwo,russell 2000 index etf vanguard,nasdaq
vtwv,russell 2000 value index etf vanguard,nasdaq
vvtv,valuevision media,nasdaq
vvus,vivus,nasdaq
vwob,vanguard emerging markets gover,nasdaq
vxus,total intl stock idx etf vanguard,nasdaq
vyfc,valley financial corp.,nasdaq
wabc,westamerica bancorporation,nasdaq
wafd,washington federal,nasdaq
wafdw,washington federal inc. wt,nasdaq
wash,washington trust bancorp,nasdaq
wavx,wave systems,nasdaq
wayn,wayne savings bancshares inc.,nasdaq
wbb,westbury bancorp inc.,nasdaq
wbco,washington banking company,nasdaq
wbkc,wolverine bancorp,nasdaq
wbmd,webmd health corp,nasdaq
wcrx,warner chilcott plc,nasdaq
wdc,western digital corp.,nasdaq
wdfc,wd-40 company,nasdaq
webk,wellesley bancorp inc.,nasdaq
wen,the wendy's company,nasdaq
wern,werner enterprises,nasdaq
wetf,wisdomtree invstmnts,nasdaq
weys,weyco group,nasdaq
wfbi,washingtonfirst bk,nasdaq
wfd,westfield financial,nasdaq
wfm,whole foods market,nasdaq
whf,whitehorse finance inc.,nasdaq
whfbl,whitehorse finance inc.,nasdaq
whlr,wheeler real estate investment,nasdaq
wibc,wilshire bancorp,nasdaq
wifi,boingo wireless inc.,nasdaq
wilc,g. willi-food international ltd,nasdaq
wiln,wi-lan inc,nasdaq
win,windstream corp.,nasdaq
wina,winmark corp.,nasdaq
wire,encore wire corp.,nasdaq
wlb,westmoreland coal company,nasdaq
wlbpz,westmoreland coal company,nasdaq
wldn,willdan group,nasdaq
wlfc,willis lease finance corp.,nasdaq
wmar,west marine,nasdaq
wmgi,wright medical group,nasdaq
wmgiz,wright medical group inc.,nasdaq
wood,s&p global timber & forestry idx ishares,nasdaq
woof,vca antech,nasdaq
wpcs,wpcs international inc.,nasdaq
wppgy,wpp plc,nasdaq
wprt,westport innovations inc,nasdaq
wres,warren resources,nasdaq
wrld,world acceptance corp.,nasdaq
wsbc,wesbanco,nasdaq
wsbf,waterstone financial,nasdaq
wsci,wsi industries inc.,nasdaq
wsfs,wsfs financial corp.,nasdaq
wsfsl,wsfs financial corporation,nasdaq
wstc,west corporation,nasdaq
wstg,wayside technology group,nasdaq
wstl,westell technologies,nasdaq
wtba,west bancorporation,nasdaq
wtfc,wintrust financial corp.,nasdaq
wtfcw,wintrust financial corp.,nasdaq
wtsl,wet seal inc. cl a,nasdaq
wvfc,wvs financial,nasdaq
wvvi,willamette valley vineyards,nasdaq
wwd,woodward,nasdaq
wwww,web.com group inc,nasdaq
wynn,wynn resorts limited,nasdaq
xbks,xenith bankshares,nasdaq
xgti,xg technology inc,nasdaq
xgtiw,xg technology inc,nasdaq
xlnx,xilinx,nasdaq
xnpt,xenoport,nasdaq
xoma,xoma ltd,nasdaq
xone,the exone company,nasdaq
xoom,xoom corporation,nasdaq
xplr,xplore tech corp de,nasdaq
xray,dentsply international inc.,nasdaq
xrsc,xrs corp.,nasdaq
xrtx,xyratex ltd,nasdaq
xtex,crosstex energy l.p.,nasdaq
xtlb,xtl biopharma ads,nasdaq
xtxi,crosstex energy,nasdaq
xwes,world energy solutions inc,nasdaq
xxia,ixia,nasdaq
ydkn,yadkin valley financial corporation,nasdaq
yhoo,yahoo! inc.,nasdaq
yndx,yandex n.v.,nasdaq
yod,you on demand holdings inc,nasdaq
yong,yongye international inc.,nasdaq
yorw,the york water company,nasdaq
yrcw,yrc worldwide,nasdaq
yy,yy inc.,nasdaq
z,zillow inc. cl a,nasdaq
zagg,zagg inc.,nasdaq
zaza,zaza energy corporation,nasdaq
zbra,zebra technologies corporation,nasdaq
zeus,olympic steel,nasdaq
zgnx,zogenix,nasdaq
zhne,zhone technologies,nasdaq
zigo,zygo corporation,nasdaq
zinc,horsehead holding,nasdaq
zion,zions bancorporation,nasdaq
